Simulation;Node;Local Preference;Next-hop;Path Length;Termination Time
1;141287;•;;0;0
1;10214;•;;0;0
1;10215;•;;0;0
1;141285;•;;0;0
1;141290;•;;0;0
1;10217;•;;0;0
1;10218;•;;0;0
1;141288;•;;0;0
1;10219;•;;0;0
1;10220;•;;0;0
1;141294;•;;0;0
1;10221;•;;0;0
1;141295;•;;0;0
1;10222;•;;0;0
1;141292;•;;0;0
1;10223;•;;0;0
1;10225;•;;0;0
1;10226;•;;0;0
1;141296;•;;0;0
1;10227;•;;0;0
1;141302;•;;0;0
1;10229;•;;0;0
1;141303;•;;0;0
1;10230;•;;0;0
1;141300;•;;0;0
1;10231;•;;0;0
1;141301;•;;0;0
1;10232;•;;0;0
1;141306;•;;0;0
1;141307;•;;0;0
1;10234;•;;0;0
1;141304;•;;0;0
1;10235;•;;0;0
1;141305;•;;0;0
1;10236;•;;0;0
1;141310;•;;0;0
1;141311;•;;0;0
1;10238;•;;0;0
1;141308;•;;0;0
1;141309;•;;0;0
1;10240;•;;0;0
1;141314;•;;0;0
1;10241;•;;0;0
1;141315;•;;0;0
1;10242;•;;0;0
1;141312;•;;0;0
1;141318;•;;0;0
1;141319;•;;0;0
1;141317;•;;0;0
1;10248;•;;0;0
1;141322;•;;0;0
1;10249;•;;0;0
1;141323;•;;0;0
1;10250;•;;0;0
1;141321;•;;0;0
1;141326;•;;0;0
1;141327;•;;0;0
1;141324;•;;0;0
1;10255;•;;0;0
1;141330;•;;0;0
1;141331;•;;0;0
1;141328;•;;0;0
1;141329;•;;0;0
1;141334;•;;0;0
1;141335;•;;0;0
1;141332;•;;0;0
1;141333;•;;0;0
1;10264;•;;0;0
1;141338;•;;0;0
1;10265;•;;0;0
1;141339;•;;0;0
1;10266;•;;0;0
1;141337;•;;0;0
1;141342;•;;0;0
1;10269;•;;0;0
1;141340;•;;0;0
1;10271;•;;0;0
1;141346;•;;0;0
1;10273;•;;0;0
1;141347;•;;0;0
1;272421;•;;0;0
1;141345;•;;0;0
1;141350;•;;0;0
1;10277;•;;0;0
1;141351;•;;0;0
1;10278;•;;0;0
1;10279;•;;0;0
1;141355;•;;0;0
1;10282;•;;0;0
1;272430;•;;0;0
1;141353;•;;0;0
1;272424;•;;0;0
1;141356;•;;0;0
1;141362;•;;0;0
1;141360;•;;0;0
1;141361;•;;0;0
1;10292;•;;0;0
1;141367;•;;0;0
1;10294;•;;0;0
1;141364;•;;0;0
1;141365;•;;0;0
1;141370;•;;0;0
1;10297;•;;0;0
1;141371;•;;0;0
1;272445;•;;0;0
1;10298;•;;0;0
1;141368;•;;0;0
1;10299;•;;0;0
1;141369;•;;0;0
1;272447;•;;0;0
1;141375;•;;0;0
1;272441;•;;0;0
1;10302;•;;0;0
1;141372;•;;0;0
1;141373;•;;0;0
1;141379;•;;0;0
1;141376;•;;0;0
1;141377;•;;0;0
1;10308;•;;0;0
1;10309;•;;0;0
1;141383;•;;0;0
1;272449;•;;0;0
1;10310;•;;0;0
1;272450;•;;0;0
1;272451;•;;0;0
1;141386;•;;0;0
1;272460;•;;0;0
1;272461;•;;0;0
1;141384;•;;0;0
1;141385;•;;0;0
1;141390;•;;0;0
1;10317;•;;0;0
1;141391;•;;0;0
1;272458;•;;0;0
1;141389;•;;0;0
1;10320;•;;0;0
1;141394;•;;0;0
1;10322;•;;0;0
1;141392;•;;0;0
1;272470;•;;0;0
1;141393;•;;0;0
1;141398;•;;0;0
1;10325;•;;0;0
1;141399;•;;0;0
1;272465;•;;0;0
1;10326;•;;0;0
1;141397;•;;0;0
1;272467;•;;0;0
1;141402;•;;0;0
1;10329;•;;0;0
1;141403;•;;0;0
1;141400;•;;0;0
1;141401;•;;0;0
1;272479;•;;0;0
1;141406;•;;0;0
1;272472;•;;0;0
1;10333;•;;0;0
1;141404;•;;0;0
1;272474;•;;0;0
1;141405;•;;0;0
1;141410;•;;0;0
1;272484;•;;0;0
1;10337;•;;0;0
1;141411;•;;0;0
1;272485;•;;0;0
1;10340;•;;0;0
1;272481;•;;0;0
1;141412;•;;0;0
1;10343;•;;0;0
1;141413;•;;0;0
1;141418;•;;0;0
1;141416;•;;0;0
1;10347;•;;0;0
1;141417;•;;0;0
1;10348;•;;0;0
1;141422;•;;0;0
1;272488;•;;0;0
1;10349;•;;0;0
1;141423;•;;0;0
1;141420;•;;0;0
1;10352;•;;0;0
1;141427;•;;0;0
1;272501;•;;0;0
1;141424;•;;0;0
1;10355;•;;0;0
1;141425;•;;0;0
1;10357;•;;0;0
1;141431;•;;0;0
1;10358;•;;0;0
1;141428;•;;0;0
1;10359;•;;0;0
1;10360;•;;0;0
1;141434;•;;0;0
1;10361;•;;0;0
1;10362;•;;0;0
1;141432;•;;0;0
1;141433;•;;0;0
1;10364;•;;0;0
1;141439;•;;0;0
1;272505;•;;0;0
1;141436;•;;0;0
1;10367;•;;0;0
1;141437;•;;0;0
1;141443;•;;0;0
1;10370;•;;0;0
1;141441;•;;0;0
1;141446;•;;0;0
1;141447;•;;0;0
1;141444;•;;0;0
1;141450;•;;0;0
1;272524;•;;0;0
1;10377;•;;0;0
1;141448;•;;0;0
1;272526;•;;0;0
1;10379;•;;0;0
1;141449;•;;0;0
1;141454;•;;0;0
1;10381;•;;0;0
1;141455;•;;0;0
1;141452;•;;0;0
1;141453;•;;0;0
1;10384;•;;0;0
1;141458;•;;0;0
1;141459;•;;0;0
1;272533;•;;0;0
1;10386;•;;0;0
1;141456;•;;0;0
1;141457;•;;0;0
1;272535;•;;0;0
1;10388;•;;0;0
1;141462;•;;0;0
1;141463;•;;0;0
1;10390;•;;0;0
1;141460;•;;0;0
1;10391;•;;0;0
1;141461;•;;0;0
1;10392;•;;0;0
1;141466;•;;0;0
1;10393;•;;0;0
1;272542;•;;0;0
1;141465;•;;0;0
1;10396;•;;0;0
1;141470;•;;0;0
1;10397;•;;0;0
1;141471;•;;0;0
1;141468;•;;0;0
1;10399;•;;0;0
1;141469;•;;0;0
1;10400;•;;0;0
1;141474;•;;0;0
1;272548;•;;0;0
1;141475;•;;0;0
1;10402;•;;0;0
1;141473;•;;0;0
1;141478;•;;0;0
1;10405;•;;0;0
1;10406;•;;0;0
1;141476;•;;0;0
1;272546;•;;0;0
1;141477;•;;0;0
1;272547;•;;0;0
1;141483;•;;0;0
1;141480;•;;0;0
1;10411;•;;0;0
1;141481;•;;0;0
1;10412;•;;0;0
1;141486;•;;0;0
1;272552;•;;0;0
1;272553;•;;0;0
1;141484;•;;0;0
1;10417;•;;0;0
1;141491;•;;0;0
1;141488;•;;0;0
1;141489;•;;0;0
1;10420;•;;0;0
1;10421;•;;0;0
1;141495;•;;0;0
1;272561;•;;0;0
1;141492;•;;0;0
1;10423;•;;0;0
1;141498;•;;0;0
1;10425;•;;0;0
1;10429;p;28618;2;4
1;10430;•;;0;0
1;141501;•;;0;0
1;141507;•;;0;0
1;10436;•;;0;0
1;141510;•;;0;0
1;10437;•;;0;0
1;141508;•;;0;0
1;10439;•;;0;0
1;141509;•;;0;0
1;10440;•;;0;0
1;10441;•;;0;0
1;141515;•;;0;0
1;141512;•;;0;0
1;141513;•;;0;0
1;10444;•;;0;0
1;141518;•;;0;0
1;10445;•;;0;0
1;141519;•;;0;0
1;141516;•;;0;0
1;141517;•;;0;0
1;10448;•;;0;0
1;141522;•;;0;0
1;141523;•;;0;0
1;141520;•;;0;0
1;141526;•;;0;0
1;10453;•;;0;0
1;141527;•;;0;0
1;141524;•;;0;0
1;10455;•;;0;0
1;141525;•;;0;0
1;141530;•;;0;0
1;10457;•;;0;0
1;141528;•;;0;0
1;141529;•;;0;0
1;141534;•;;0;0
1;10461;•;;0;0
1;141532;•;;0;0
1;141533;•;;0;0
1;10464;•;;0;0
1;141538;•;;0;0
1;10466;•;;0;0
1;141536;•;;0;0
1;141542;•;;0;0
1;10469;•;;0;0
1;141543;•;;0;0
1;141540;•;;0;0
1;141541;•;;0;0
1;141547;•;;0;0
1;10474;•;;0;0
1;10475;•;;0;0
1;10476;•;;0;0
1;141550;•;;0;0
1;10479;•;;0;0
1;141549;•;;0;0
1;10480;•;;0;0
1;10481;p;15133;4;8
1;141555;•;;0;0
1;141552;•;;0;0
1;141553;•;;0;0
1;141559;•;;0;0
1;141556;•;;0;0
1;141557;•;;0;0
1;10488;•;;0;0
1;10489;•;;0;0
1;10490;•;;0;0
1;141560;•;;0;0
1;141561;•;;0;0
1;141566;•;;0;0
1;10493;•;;0;0
1;10494;•;;0;0
1;141564;•;;0;0
1;141565;•;;0;0
1;141570;•;;0;0
1;10497;•;;0;0
1;141571;•;;0;0
1;10499;•;;0;0
1;141574;•;;0;0
1;141575;•;;0;0
1;141573;•;;0;0
1;141578;•;;0;0
1;141579;•;;0;0
1;10506;•;;0;0
1;141576;•;;0;0
1;10507;•;;0;0
1;10508;•;;0;0
1;141582;•;;0;0
1;141583;•;;0;0
1;141580;•;;0;0
1;10511;•;;0;0
1;141587;•;;0;0
1;141584;•;;0;0
1;10515;•;;0;0
1;141590;•;;0;0
1;141588;•;;0;0
1;141589;•;;0;0
1;141594;•;;0;0
1;141595;•;;0;0
1;141592;•;;0;0
1;10524;•;;0;0
1;141598;•;;0;0
1;141596;•;;0;0
1;141602;•;;0;0
1;141603;•;;0;0
1;141600;•;;0;0
1;10531;•;;0;0
1;141601;•;;0;0
1;10532;•;;0;0
1;141606;•;;0;0
1;141607;•;;0;0
1;141611;•;;0;0
1;10538;•;;0;0
1;141608;•;;0;0
1;141614;•;;0;0
1;141615;•;;0;0
1;141612;•;;0;0
1;141613;•;;0;0
1;141618;•;;0;0
1;10545;•;;0;0
1;10546;•;;0;0
1;141616;•;;0;0
1;141617;•;;0;0
1;141622;•;;0;0
1;141623;•;;0;0
1;141620;•;;0;0
1;10551;•;;0;0
1;141621;•;;0;0
1;141626;•;;0;0
1;141627;•;;0;0
1;10554;•;;0;0
1;141624;•;;0;0
1;10557;•;;0;0
1;10558;•;;0;0
1;141628;•;;0;0
1;10560;•;;0;0
1;141634;•;;0;0
1;10561;•;;0;0
1;141635;•;;0;0
1;141633;•;;0;0
1;10564;•;;0;0
1;141638;•;;0;0
1;141639;•;;0;0
1;141636;•;;0;0
1;141637;•;;0;0
1;141642;•;;0;0
1;10569;•;;0;0
1;141643;•;;0;0
1;141640;•;;0;0
1;141641;•;;0;0
1;141646;•;;0;0
1;141647;•;;0;0
1;141644;•;;0;0
1;141645;•;;0;0
1;141650;•;;0;0
1;10578;•;;0;0
1;141648;•;;0;0
1;141649;•;;0;0
1;10580;•;;0;0
1;141654;•;;0;0
1;141655;•;;0;0
1;141652;•;;0;0
1;10583;•;;0;0
1;141653;•;;0;0
1;10584;•;;0;0
1;141658;•;;0;0
1;141659;•;;0;0
1;10586;•;;0;0
1;141656;•;;0;0
1;10587;•;;0;0
1;141657;•;;0;0
1;141660;•;;0;0
1;141661;•;;0;0
1;141666;•;;0;0
1;141667;•;;0;0
1;10594;•;;0;0
1;141664;•;;0;0
1;10595;•;;0;0
1;141665;•;;0;0
1;10596;•;;0;0
1;141671;•;;0;0
1;141668;•;;0;0
1;10599;•;;0;0
1;141669;•;;0;0
1;141674;•;;0;0
1;141675;•;;0;0
1;10602;•;;0;0
1;141672;•;;0;0
1;141673;•;;0;0
1;141679;•;;0;0
1;141676;•;;0;0
1;141677;•;;0;0
1;141682;•;;0;0
1;141680;•;;0;0
1;141681;•;;0;0
1;141686;•;;0;0
1;141687;•;;0;0
1;141684;•;;0;0
1;10615;•;;0;0
1;141685;•;;0;0
1;10616;•;;0;0
1;141690;•;;0;0
1;10617;•;;0;0
1;141691;•;;0;0
1;141689;•;;0;0
1;10620;•;;0;0
1;141695;•;;0;0
1;141693;•;;0;0
1;10625;•;;0;0
1;141697;•;;0;0
1;141700;•;;0;0
1;10631;•;;0;0
1;141701;•;;0;0
1;10632;•;;0;0
1;141707;•;;0;0
1;10634;•;;0;0
1;141704;•;;0;0
1;141710;•;;0;0
1;141711;•;;0;0
1;141709;•;;0;0
1;141714;•;;0;0
1;141715;•;;0;0
1;141718;•;;0;0
1;141719;•;;0;0
1;10647;•;;0;0
1;141717;•;;0;0
1;141723;•;;0;0
1;141721;•;;0;0
1;141726;•;;0;0
1;10653;•;;0;0
1;141727;•;;0;0
1;10654;•;;0;0
1;10655;•;;0;0
1;141730;•;;0;0
1;141731;p;132884;7;14
1;141728;•;;0;0
1;141729;•;;0;0
1;10660;•;;0;0
1;141734;•;;0;0
1;10661;•;;0;0
1;141735;•;;0;0
1;10662;•;;0;0
1;141732;•;;0;0
1;141733;•;;0;0
1;10666;•;;0;0
1;10668;•;;0;0
1;141742;•;;0;0
1;141743;•;;0;0
1;10670;•;;0;0
1;141740;•;;0;0
1;10671;•;;0;0
1;141746;•;;0;0
1;10674;•;;0;0
1;141744;•;;0;0
1;141745;•;;0;0
1;10676;•;;0;0
1;141750;•;;0;0
1;10678;•;;0;0
1;10680;•;;0;0
1;141754;•;;0;0
1;141752;•;;0;0
1;10685;•;;0;0
1;141759;•;;0;0
1;141757;•;;0;0
1;10688;•;;0;0
1;10689;•;;0;0
1;141763;•;;0;0
1;10690;•;;0;0
1;141760;•;;0;0
1;141761;•;;0;0
1;10692;•;;0;0
1;141766;•;;0;0
1;141767;•;;0;0
1;10694;•;;0;0
1;141764;•;;0;0
1;10695;•;;0;0
1;10697;•;;0;0
1;141771;•;;0;0
1;141769;•;;0;0
1;10700;•;;0;0
1;141774;•;;0;0
1;10701;•;;0;0
1;10702;•;;0;0
1;141773;•;;0;0
1;10704;•;;0;0
1;141778;•;;0;0
1;10706;•;;0;0
1;10708;•;;0;0
1;141782;•;;0;0
1;141783;•;;0;0
1;141780;•;;0;0
1;141781;•;;0;0
1;141786;•;;0;0
1;141784;•;;0;0
1;10715;•;;0;0
1;10717;•;;0;0
1;141791;•;;0;0
1;10718;•;;0;0
1;141788;•;;0;0
1;141789;•;;0;0
1;141794;•;;0;0
1;10721;•;;0;0
1;10723;•;;0;0
1;141793;•;;0;0
1;141798;•;;0;0
1;10725;•;;0;0
1;141799;•;;0;0
1;141796;•;;0;0
1;141797;•;;0;0
1;10730;•;;0;0
1;141801;•;;0;0
1;10732;•;;0;0
1;141806;•;;0;0
1;10733;•;;0;0
1;141807;•;;0;0
1;141804;•;;0;0
1;141805;•;;0;0
1;10736;•;;0;0
1;141814;•;;0;0
1;141815;•;;0;0
1;141812;•;;0;0
1;141813;•;;0;0
1;141818;•;;0;0
1;10745;•;;0;0
1;141819;•;;0;0
1;10747;•;;0;0
1;141822;•;;0;0
1;141823;•;;0;0
1;10750;•;;0;0
1;141820;•;;0;0
1;141826;•;;0;0
1;10753;•;;0;0
1;141827;•;;0;0
1;10754;•;;0;0
1;141824;•;;0;0
1;10755;•;;0;0
1;141825;•;;0;0
1;141830;•;;0;0
1;141831;•;;0;0
1;141834;•;;0;0
1;141832;•;;0;0
1;10764;•;;0;0
1;10765;•;;0;0
1;141837;•;;0;0
1;141842;•;;0;0
1;141843;•;;0;0
1;10770;•;;0;0
1;141840;•;;0;0
1;141846;•;;0;0
1;141844;•;;0;0
1;141845;•;;0;0
1;10778;•;;0;0
1;141848;•;;0;0
1;141849;•;;0;0
1;10780;•;;0;0
1;141855;•;;0;0
1;10782;•;;0;0
1;141858;•;;0;0
1;10786;•;;0;0
1;141856;•;;0;0
1;141857;•;;0;0
1;10788;•;;0;0
1;141862;•;;0;0
1;141863;•;;0;0
1;141866;•;;0;0
1;141867;•;;0;0
1;10794;•;;0;0
1;141864;•;;0;0
1;141865;•;;0;0
1;10796;•;;0;0
1;141870;•;;0;0
1;141871;•;;0;0
1;10798;•;;0;0
1;141868;•;;0;0
1;141869;•;;0;0
1;141874;•;;0;0
1;10801;•;;0;0
1;141875;•;;0;0
1;141872;•;;0;0
1;10803;•;;0;0
1;141873;•;;0;0
1;141878;•;;0;0
1;141879;•;;0;0
1;10806;•;;0;0
1;141876;•;;0;0
1;10808;•;;0;0
1;10809;•;;0;0
1;141880;•;;0;0
1;141881;•;;0;0
1;10812;•;;0;0
1;141887;•;;0;0
1;141884;•;;0;0
1;141890;•;;0;0
1;141891;•;;0;0
1;10818;•;;0;0
1;141888;•;;0;0
1;10819;•;;0;0
1;141889;•;;0;0
1;10821;•;;0;0
1;141895;•;;0;0
1;141892;•;;0;0
1;10823;•;;0;0
1;141893;•;;0;0
1;141898;•;;0;0
1;141899;•;;0;0
1;141896;•;;0;0
1;141897;•;;0;0
1;141902;•;;0;0
1;141903;•;;0;0
1;141900;•;;0;0
1;141901;•;;0;0
1;141906;•;;0;0
1;141907;•;;0;0
1;10834;•;;0;0
1;10835;•;;0;0
1;141905;•;;0;0
1;10837;•;;0;0
1;141911;•;;0;0
1;10838;•;;0;0
1;141908;•;;0;0
1;141909;•;;0;0
1;141914;•;;0;0
1;141912;•;;0;0
1;10843;•;;0;0
1;141913;•;;0;0
1;10844;•;;0;0
1;141918;•;;0;0
1;10846;•;;0;0
1;141916;•;;0;0
1;10847;•;;0;0
1;141917;•;;0;0
1;10848;•;;0;0
1;141922;•;;0;0
1;10849;•;;0;0
1;141920;•;;0;0
1;141921;•;;0;0
1;141926;•;;0;0
1;141924;•;;0;0
1;10855;•;;0;0
1;141930;•;;0;0
1;10857;•;;0;0
1;141931;•;;0;0
1;10858;•;;0;0
1;141928;•;;0;0
1;141929;•;;0;0
1;141934;•;;0;0
1;141935;•;;0;0
1;141933;•;;0;0
1;141938;•;;0;0
1;10865;•;;0;0
1;141939;•;;0;0
1;141936;•;;0;0
1;10867;•;;0;0
1;141937;•;;0;0
1;10868;•;;0;0
1;141942;•;;0;0
1;141943;•;;0;0
1;141940;•;;0;0
1;141941;•;;0;0
1;141947;•;;0;0
1;141944;•;;0;0
1;141945;•;;0;0
1;141950;•;;0;0
1;141951;•;;0;0
1;141948;•;;0;0
1;10879;•;;0;0
1;141949;•;;0;0
1;10880;•;;0;0
1;141954;•;;0;0
1;10881;•;;0;0
1;141955;•;;0;0
1;10882;•;;0;0
1;141952;•;;0;0
1;141953;•;;0;0
1;141958;•;;0;0
1;141959;•;;0;0
1;10886;•;;0;0
1;141957;•;;0;0
1;10890;•;;0;0
1;141961;•;;0;0
1;141966;•;;0;0
1;141967;•;;0;0
1;141964;•;;0;0
1;10896;•;;0;0
1;10897;•;;0;0
1;141968;•;;0;0
1;10899;•;;0;0
1;141969;•;;0;0
1;141974;•;;0;0
1;141975;•;;0;0
1;141972;•;;0;0
1;141978;•;;0;0
1;10905;•;;0;0
1;10906;•;;0;0
1;141976;•;;0;0
1;141977;•;;0;0
1;10908;•;;0;0
1;141983;•;;0;0
1;141981;•;;0;0
1;10912;p;7046;2;4
1;141986;•;;0;0
1;10913;•;;0;0
1;141984;•;;0;0
1;10915;•;;0;0
1;10916;•;;0;0
1;141990;•;;0;0
1;141991;•;;0;0
1;141988;•;;0;0
1;10919;•;;0;0
1;141989;•;;0;0
1;10920;•;;0;0
1;10921;•;;0;0
1;141995;•;;0;0
1;141992;•;;0;0
1;141993;•;;0;0
1;141998;•;;0;0
1;10925;•;;0;0
1;141999;•;;0;0
1;10926;•;;0;0
1;141997;•;;0;0
1;142002;•;;0;0
1;10929;•;;0;0
1;142003;•;;0;0
1;10930;•;;0;0
1;10931;•;;0;0
1;142006;•;;0;0
1;142007;•;;0;0
1;10934;•;;0;0
1;142004;•;;0;0
1;10935;•;;0;0
1;142005;•;;0;0
1;10936;•;;0;0
1;142010;•;;0;0
1;142011;•;;0;0
1;10938;•;;0;0
1;142008;•;;0;0
1;10939;•;;0;0
1;142009;•;;0;0
1;142014;•;;0;0
1;142015;•;;0;0
1;142012;•;;0;0
1;10943;•;;0;0
1;10944;•;;0;0
1;10945;•;;0;0
1;10946;•;;0;0
1;142016;•;;0;0
1;10947;•;;0;0
1;142022;•;;0;0
1;10949;•;;0;0
1;142020;•;;0;0
1;10951;•;;0;0
1;142021;•;;0;0
1;10952;•;;0;0
1;10953;•;;0;0
1;142027;•;;0;0
1;10954;•;;0;0
1;142024;•;;0;0
1;10955;•;;0;0
1;142030;•;;0;0
1;10958;•;;0;0
1;10959;•;;0;0
1;142029;•;;0;0
1;10961;•;;0;0
1;10962;•;;0;0
1;142032;•;;0;0
1;10963;•;;0;0
1;142033;•;;0;0
1;10964;•;;0;0
1;142038;•;;0;0
1;10965;•;;0;0
1;10966;•;;0;0
1;10967;•;;0;0
1;142037;•;;0;0
1;10968;•;;0;0
1;142042;•;;0;0
1;10969;•;;0;0
1;142040;•;;0;0
1;10971;•;;0;0
1;10972;•;;0;0
1;142046;•;;0;0
1;10973;•;;0;0
1;10974;•;;0;0
1;142044;•;;0;0
1;10975;•;;0;0
1;142045;•;;0;0
1;142050;•;;0;0
1;142051;•;;0;0
1;10979;•;;0;0
1;142049;•;;0;0
1;10980;•;;0;0
1;142054;•;;0;0
1;10981;•;;0;0
1;10982;•;;0;0
1;142052;•;;0;0
1;10983;•;;0;0
1;142053;•;;0;0
1;10984;•;;0;0
1;142058;•;;0;0
1;10985;•;;0;0
1;142059;•;;0;0
1;10986;•;;0;0
1;142056;•;;0;0
1;10988;•;;0;0
1;10990;•;;0;0
1;142060;•;;0;0
1;10991;•;;0;0
1;142066;•;;0;0
1;142064;•;;0;0
1;10995;•;;0;0
1;142065;•;;0;0
1;10996;•;;0;0
1;10998;•;;0;0
1;11003;•;;0;0
1;11009;•;;0;0
1;11011;•;;0;0
1;11012;•;;0;0
1;11013;•;;0;0
1;11014;p;27988;6;12
1;11015;•;;0;0
1;11017;•;;0;0
1;11019;•;;0;0
1;11020;•;;0;0
1;11023;•;;0;0
1;11025;•;;0;0
1;11030;•;;0;0
1;11031;•;;0;0
1;11032;•;;0;0
1;11035;•;;0;0
1;11036;•;;0;0
1;142110;•;;0;0
1;11038;•;;0;0
1;11039;•;;0;0
1;142114;•;;0;0
1;11042;•;;0;0
1;11043;•;;0;0
1;142113;•;;0;0
1;11044;•;;0;0
1;11045;•;;0;0
1;142119;•;;0;0
1;11046;•;;0;0
1;142116;•;;0;0
1;11047;•;;0;0
1;11048;•;;0;0
1;142122;•;;0;0
1;11049;•;;0;0
1;142123;•;;0;0
1;11050;•;;0;0
1;142120;•;;0;0
1;11051;•;;0;0
1;142121;•;;0;0
1;11052;•;;0;0
1;142126;•;;0;0
1;142127;•;;0;0
1;11054;•;;0;0
1;142124;•;;0;0
1;142125;•;;0;0
1;11056;•;;0;0
1;11057;•;;0;0
1;142131;•;;0;0
1;11058;p;27988;6;12
1;11059;•;;0;0
1;142129;•;;0;0
1;142134;•;;0;0
1;11061;•;;0;0
1;142135;•;;0;0
1;11062;•;;0;0
1;142138;•;;0;0
1;11065;•;;0;0
1;142139;•;;0;0
1;11066;•;;0;0
1;142136;•;;0;0
1;11067;•;;0;0
1;142137;•;;0;0
1;11068;•;;0;0
1;11069;•;;0;0
1;142143;•;;0;0
1;11070;•;;0;0
1;11071;•;;0;0
1;11072;•;;0;0
1;142146;•;;0;0
1;11073;•;;0;0
1;11074;•;;0;0
1;11076;•;;0;0
1;142150;•;;0;0
1;11077;•;;0;0
1;11078;•;;0;0
1;11079;•;;0;0
1;142149;•;;0;0
1;11080;•;;0;0
1;11081;p;52391;5;10
1;11082;•;;0;0
1;142153;•;;0;0
1;11084;•;;0;0
1;11085;•;;0;0
1;142159;•;;0;0
1;11086;•;;0;0
1;142157;•;;0;0
1;11088;•;;0;0
1;142162;•;;0;0
1;11089;•;;0;0
1;11090;•;;0;0
1;142160;•;;0;0
1;11091;•;;0;0
1;11092;•;;0;0
1;11093;•;;0;0
1;11094;•;;0;0
1;11096;p;20080;5;10
1;11097;•;;0;0
1;11098;•;;0;0
1;11100;•;;0;0
1;11101;•;;0;0
1;11102;•;;0;0
1;11105;•;;0;0
1;11106;•;;0;0
1;11109;•;;0;0
1;11114;•;;0;0
1;11115;•;;0;0
1;11118;•;;0;0
1;11120;•;;0;0
1;11121;•;;0;0
1;11123;•;;0;0
1;11124;•;;0;0
1;11126;•;;0;0
1;11127;•;;0;0
1;11128;•;;0;0
1;11131;•;;0;0
1;11132;•;;0;0
1;11133;•;;0;0
1;11134;•;;0;0
1;11135;•;;0;0
1;11136;•;;0;0
1;11138;•;;0;0
1;11139;•;;0;0
1;11140;•;;0;0
1;11142;•;;0;0
1;11143;•;;0;0
1;11144;•;;0;0
1;11152;•;;0;0
1;11153;•;;0;0
1;11155;•;;0;0
1;11157;•;;0;0
1;11158;•;;0;0
1;11159;•;;0;0
1;11160;•;;0;0
1;11162;•;;0;0
1;11164;p;11096;6;12
1;11165;•;;0;0
1;11166;•;;0;0
1;11167;•;;0;0
1;11168;•;;0;0
1;11170;•;;0;0
1;11171;•;;0;0
1;11172;p;17072;5;10
1;11174;•;;0;0
1;11176;•;;0;0
1;11178;•;;0;0
1;11179;•;;0;0
1;11180;•;;0;0
1;11181;•;;0;0
1;11183;•;;0;0
1;11187;•;;0;0
1;11188;•;;0;0
1;11189;•;;0;0
1;11190;•;;0;0
1;11191;•;;0;0
1;11192;•;;0;0
1;11193;•;;0;0
1;142267;•;;0;0
1;11194;•;;0;0
1;11195;•;;0;0
1;11196;•;;0;0
1;11197;•;;0;0
1;142271;•;;0;0
1;11198;•;;0;0
1;11199;•;;0;0
1;142269;•;;0;0
1;11200;•;;0;0
1;142274;•;;0;0
1;142275;•;;0;0
1;142272;•;;0;0
1;11203;•;;0;0
1;11204;•;;0;0
1;11205;•;;0;0
1;142279;•;;0;0
1;11206;•;;0;0
1;11207;•;;0;0
1;11208;•;;0;0
1;142283;•;;0;0
1;11211;•;;0;0
1;11212;•;;0;0
1;11213;•;;0;0
1;142287;•;;0;0
1;11214;•;;0;0
1;11215;•;;0;0
1;11217;•;;0;0
1;11218;•;;0;0
1;142288;•;;0;0
1;11219;•;;0;0
1;142294;•;;0;0
1;11221;•;;0;0
1;142295;•;;0;0
1;11222;•;;0;0
1;11223;•;;0;0
1;142293;•;;0;0
1;142298;•;;0;0
1;142299;•;;0;0
1;142296;•;;0;0
1;11227;•;;0;0
1;11228;•;;0;0
1;142302;•;;0;0
1;11230;•;;0;0
1;11231;•;;0;0
1;11232;•;;0;0
1;11233;•;;0;0
1;142307;•;;0;0
1;11235;•;;0;0
1;142305;•;;0;0
1;11236;•;;0;0
1;142310;•;;0;0
1;11237;•;;0;0
1;142311;•;;0;0
1;11238;•;;0;0
1;142308;•;;0;0
1;11239;•;;0;0
1;11240;•;;0;0
1;142314;•;;0;0
1;11241;•;;0;0
1;142315;•;;0;0
1;11242;•;;0;0
1;142312;•;;0;0
1;11243;•;;0;0
1;142313;•;;0;0
1;142318;•;;0;0
1;11245;•;;0;0
1;142319;•;;0;0
1;142316;•;;0;0
1;142317;•;;0;0
1;11248;•;;0;0
1;142322;•;;0;0
1;142323;•;;0;0
1;11250;•;;0;0
1;142320;•;;0;0
1;11251;•;;0;0
1;142321;•;;0;0
1;11252;•;;0;0
1;142326;•;;0;0
1;142327;•;;0;0
1;142324;•;;0;0
1;11255;•;;0;0
1;142325;•;;0;0
1;142330;•;;0;0
1;11257;•;;0;0
1;142328;•;;0;0
1;11259;•;;0;0
1;142329;•;;0;0
1;11260;•;;0;0
1;142334;•;;0;0
1;142335;•;;0;0
1;11262;•;;0;0
1;142332;•;;0;0
1;142333;•;;0;0
1;11264;•;;0;0
1;142338;•;;0;0
1;142339;•;;0;0
1;142336;•;;0;0
1;11267;•;;0;0
1;142342;•;;0;0
1;11269;•;;0;0
1;142343;•;;0;0
1;11270;•;;0;0
1;142340;•;;0;0
1;11271;•;;0;0
1;142341;•;;0;0
1;11272;•;;0;0
1;142346;•;;0;0
1;11273;•;;0;0
1;142347;•;;0;0
1;11274;•;;0;0
1;11275;•;;0;0
1;142345;•;;0;0
1;11276;•;;0;0
